Datetime,CHWC_VLV,CHWC_VLV_DM,MA_TEMP,OA_CFM,OA_DMPR,OA_DMPR_DM,OA_TEMP,RA_CFM,RA_DMPR,RA_DMPR_DM,RA_TEMP,RF_CS,RF_SPD,RF_SPD_DM,RF_WAT,SA_CFM,SA_SP,SA_SPSPT,SA_TEMP,SA_TEMPSPT,SF_CS,SF_SPD,SF_SPD_DM,SF_WAT,SYS_CTL,ZONE_TEMP_1,ZONE_TEMP_2,ZONE_TEMP_3,ZONE_TEMP_4,ZONE_TEMP_5,Year,Month,Day,Hour,DayOfWeek,Operational_mode,label_detection,label_isolation,label_diagnosis,slope,label_detection_apar,label_detection_apar_control
2018-06-15 13:30:00,0.922225076,0.9222939366666666,31.459779851851852,607787.879438965,1.0,0.1,31.47000525925926,979994.8251680343,0.0,0.9,21.519490962962962,0.6796429986666667,0.6796429986666667,1.0,164.83577133333335,979994.5272748081,401.6523058846567,-400.25253,12.881490000000001,12.880003333333331,0.7551587186666667,0.9,1.0,647.5480066666667,1.0,21.013909888888886,21.33110303703704,22.106069925925926,19.940307592592593,21.242419259259258,2018.0,6.0,15.0,13.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 13:45:00,0.9245963866666667,0.9246660353333332,31.60978937037037,607787.879438965,1.0,0.1,31.620004925925926,979971.6257419586,0.0,0.9,21.542998888888892,0.679632034,0.679632034,1.0,164.83057266666668,979971.6200785893,401.65281236542,-400.25253,12.8815,12.880003333333331,0.7551466593333332,0.9,1.0,647.5202193333333,1.0,21.02794040740741,21.418146925925928,22.15114662962963,19.929352370370374,21.255764925925924,2018.0,6.0,15.0,13.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 14:00:00,0.9216427653333333,0.921245854,31.699272444444446,607787.879438965,1.0,0.1,31.70001111111111,965485.217473445,0.0,0.9,21.56231551851852,0.6751980773333333,0.6751980773333333,1.0,164.49555266666667,965264.9667753072,405.21288889918736,-400.25253,12.872789851851852,12.880003333333331,0.75011666,0.9,1.0,638.8692493333333,1.0,21.03251648148148,21.583310185185187,22.18452866666667,19.9245082962963,21.253871481481482,2018.0,6.0,15.0,14.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 14:15:00,0.9113986500000001,0.9112236626666667,31.699897777777775,607787.879438965,1.0,0.1,31.70001111111111,936476.2607114495,0.0,0.9,21.59587377777778,0.6647114793333333,0.6647114793333333,1.0,161.651132,936424.8056031709,407.93223559589666,-400.25253,12.876358407407407,12.880003333333331,0.7385075566666667,0.9,1.0,615.56008,1.0,21.036249666666667,22.12896588888889,22.2076492962963,19.923540185185185,21.240835666666666,2018.0,6.0,15.0,14.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 14:30:00,0.908919626,0.9088929073333334,31.699858888888894,607787.879438965,1.0,0.1,31.70001111111111,930007.8910168173,0.0,0.9,21.643523666666667,0.6609801006666667,0.6609801006666667,1.0,159.325716,930015.4357574232,404.87385565799,-400.25253,12.879428703703702,12.880003333333331,0.7344049566666667,0.9,1.0,605.705974,1.0,21.04314103703704,22.703424,22.237712962962963,19.942515703703705,21.237549962962962,2018.0,6.0,15.0,14.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 14:45:00,0.9086867733333333,0.9086890326666667,31.699858888888894,607787.879438965,1.0,0.1,31.70001111111111,929472.9189569429,0.0,0.9,21.681475296296295,0.6600267393333332,0.6600267393333332,1.0,158.38743000000002,929482.0415122409,402.81484363518064,-400.25253,12.88004551851852,12.880003333333331,0.733359448,0.9,1.0,602.7668313333332,1.0,21.043386259259258,23.13191225925926,22.264791925925927,19.96747225925926,21.231239296296295,2018.0,6.0,15.0,14.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 15:00:00,0.908794946,0.908798608,31.699858888888894,607787.879438965,1.0,0.1,31.70001111111111,929790.9171441671,0.0,0.9,21.70896114814815,0.6598643459999999,0.6598643459999999,1.0,158.10026533333334,929795.172599873,401.97765086050265,-400.25253,12.880080666666666,12.880003333333331,0.7331822853333333,0.9,1.0,602.105664,1.0,21.043472518518517,23.41480903703704,22.286781555555557,19.995810185185185,21.21958777777778,2018.0,6.0,15.0,15.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 15:15:00,0.9088734946666667,0.908875218,31.699858888888894,607787.879438965,1.0,0.1,31.70001111111111,930008.1073575254,0.0,0.9,21.728355555555556,0.6598649106666666,0.6598649106666666,1.0,158.03302933333333,930009.5231998549,401.71767677557267,-400.25253,12.880041333333335,12.880003333333331,0.7331833866666667,0.9,1.0,602.021654,1.0,21.045157111111113,23.581186111111112,22.30493888888889,20.028442407407407,21.203025555555556,2018.0,6.0,15.0,15.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 15:30:00,0.9089050186666667,0.9089055933333333,31.699858888888894,607787.879438965,1.0,0.1,31.70001111111111,930093.5449470617,0.0,0.9,21.741023666666663,0.6598796193333333,0.6598796193333333,1.0,158.02332866666666,930093.9209947845,401.6523058846567,-400.25253,12.880013888888888,12.880003333333331,0.733199674,0.9,1.0,602.0363546666667,1.0,21.04759437037037,23.661347259259255,22.320132444444443,20.065496074074076,21.18069537037037,2018.0,6.0,15.0,15.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 15:45:00,0.908914482,0.9089146213333332,31.699858888888894,607787.879438965,1.0,0.1,31.70001111111111,930118.8386871112,0.0,0.9,21.74766537037037,0.659887184,0.659887184,1.0,158.02418666666665,930118.8987188261,401.64521515397,-400.25253,12.880003333333331,12.880003333333331,0.7332080320000001,0.9,1.0,602.051336,1.0,21.049903444444443,23.673799185185185,22.332500185185186,20.106291666666667,21.15227337037037,2018.0,6.0,15.0,15.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 16:00:00,0.9080308706666667,0.9079717893333333,31.63935192592593,607787.879438965,1.0,0.1,31.630004555555555,930124.4850663216,0.0,0.9,21.749354888888888,0.6598898286666667,0.6598898286666667,1.0,158.02548,930124.4850663216,401.64521515397,-400.25253,12.87878588888889,12.880003333333331,0.7332109186666667,0.9,1.0,602.0578306666666,1.0,21.051435703703703,23.636793,22.342990185185183,20.15001703703704,21.121475148148146,2018.0,6.0,15.0,16.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 16:15:00,0.9057050346666666,0.9056330566666666,31.48998111111111,607787.879438965,1.0,0.1,31.48000674074074,930125.1454151842,0.0,0.9,21.747271481481484,0.659890528,0.659890528,1.0,158.02607799999998,930125.1454151842,401.64521515397,-400.25253,12.878508962962966,12.880003333333331,0.7332117013333334,0.9,1.0,602.0598526666668,1.0,21.052053222222224,23.561690037037035,22.353912,20.19463611111111,21.091225962962962,2018.0,6.0,15.0,16.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 16:30:00,0.903342644,0.9032716533333333,31.340013777777777,607787.879438965,1.0,0.1,31.330006592592593,930125.0570666227,0.0,0.9,21.742659037037036,0.65989065,0.65989065,1.0,158.02627066666668,930125.0570666227,401.64521515397,-400.25253,12.878498592592594,12.880003333333331,0.7332118533333334,0.9,1.0,602.060356,1.0,21.052319999999998,23.461065518518517,22.36563040740741,20.239834814814813,21.062112407407408,2018.0,6.0,15.0,16.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 16:45:00,0.900968748,0.9008988106666667,31.19004933333333,607787.879438965,1.0,0.1,31.18000425925926,930124.9936368864,0.0,0.9,21.735077148148147,0.65989065,0.65989065,1.0,158.02631466666665,930124.9936368864,401.64521515397,-400.25253,12.878511333333336,12.880003333333331,0.7332118866666667,0.9,1.0,602.0604,1.0,21.052342777777774,23.303549407407406,22.374253777777778,20.284582185185183,21.033002777777778,2018.0,6.0,15.0,16.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault
2018-06-15 17:00:00,0.8987376393333334,0.898676942,31.050120703703705,607787.879438965,1.0,0.1,31.041671481481483,930124.8871655433,0.0,0.9,21.683829814814814,0.65989065,0.65989065,1.0,158.02632,930124.8871655433,401.64521515397,-400.25253,12.878708000000001,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.977121185185183,22.972853185185183,22.3564237037037,20.314594333333332,20.983051666666668,2018.0,6.0,15.0,17.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 17:15:00,0.896740324,0.8966811333333333,30.925007222222224,607787.879438965,1.0,0.1,30.916671740740743,930124.8192051115,0.0,0.9,21.58741222222222,0.65989065,0.65989065,1.0,158.02632,930124.8192051115,401.64521515397,-400.25253,12.87875277777778,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.89427588888889,22.669255777777778,22.304929074074074,20.326381703703703,20.907894962962963,2018.0,6.0,15.0,17.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 17:30:00,0.8947394473333333,0.8946799906666667,30.800009037037036,607787.879438965,1.0,0.1,30.791672370370367,930124.8192051115,0.0,0.9,21.535077851851852,0.65989065,0.65989065,1.0,158.02632,930124.8192051115,401.64521515397,-400.25253,12.87875277777778,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.87246462962963,22.416015629629626,22.253490037037036,20.342414037037038,20.839838703703705,2018.0,6.0,15.0,17.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 17:45:00,0.8927309593333334,0.8926712039999999,30.67501,607787.879438965,1.0,0.1,30.666671703703702,930124.8192051115,0.0,0.9,21.50242637037037,0.65989065,0.65989065,1.0,158.02632,930124.8192051115,401.64521515397,-400.25253,12.878722222222223,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.86667348148148,22.177704518518517,22.205901666666666,20.363001925925925,20.778251925925925,2018.0,6.0,15.0,17.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 18:00:00,0.889639362,0.8895109706666666,30.479454296296296,607787.879438965,1.0,0.1,30.460005111111112,930124.8192051115,0.0,0.9,21.433774111111113,0.65989065,0.65989065,1.0,158.02632,930124.8192051115,401.64521515397,-400.25253,12.877273703703704,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.764143,21.912133703703706,22.13335074074074,20.369436703703702,20.694690555555557,2018.0,6.0,15.0,18.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 18:15:00,0.8847879013333333,0.8846457606666667,30.18027088888889,607787.879438965,1.0,0.1,30.16000740740741,930124.8192051115,0.0,0.9,21.308552185185185,0.65989065,0.65989065,1.0,158.02632,930124.8192051115,401.64521515397,-400.25253,12.876926148148149,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.654111074074073,21.609470074074075,22.026368518518517,20.35809037037037,20.584790296296298,2018.0,6.0,15.0,18.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 18:30:00,0.8798617593333333,0.8797138566666667,29.880200925925926,607787.879438965,1.0,0.1,29.86000488888889,930124.8192051115,0.0,0.9,21.238655,0.65989065,0.65989065,1.0,158.02632,930124.8192051115,401.64521515397,-400.25253,12.876865888888888,12.880003333333331,0.7332118,0.9,1.0,602.0604,1.0,20.626694592592592,21.302883629629626,21.922882629629626,20.358440555555553,20.49132092592593,2018.0,6.0,15.0,18.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 18:45:00,0.876571954,0.8766941546666666,29.580144814814812,607787.879438965,1.0,0.1,29.56000448148148,935974.0772945804,0.0,0.9,21.195846592592595,0.661611084,0.661611084,1.0,158.15199066666668,936114.5911507376,400.05800075605805,-400.25253,12.881642407407407,12.880003333333331,0.7351897206666665,0.9,1.0,605.2864693333333,1.0,20.623816444444444,21.00273511111111,21.828910296296296,20.37155711111111,20.41428322222222,2018.0,6.0,15.0,18.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 19:00:00,0.882903152,0.8830524473333333,29.290224962962963,607787.879438965,1.0,0.1,29.271670888888888,969423.2096140798,0.0,0.9,21.144671296296295,0.6728374806666667,0.6728374806666667,1.0,160.21164533333334,969541.2444247386,394.766784597366,-400.25253,12.882891296296297,12.880003333333331,0.7476860339999999,0.9,1.0,628.6122633333333,1.0,20.635143888888887,20.472419777777777,21.751105925925927,20.405660925925925,20.360664333333332,2018.0,6.0,15.0,19.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 19:15:00,0.8821368746666667,0.8820447246666667,29.015181185185188,607787.879438965,1.0,0.1,28.996668481481482,980334.9558025546,0.0,0.9,21.076268666666667,0.6782765813333334,0.6782765813333334,1.0,162.98136466666668,980330.109091092,397.468896002788,-400.25253,12.877941703703703,12.880003333333331,0.7536649626666667,0.9,1.0,642.4979746666667,1.0,20.641712148148148,19.987521037037038,21.659374037037036,20.43294885185185,20.305487962962964,2018.0,6.0,15.0,19.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 19:30:00,0.8776809033333334,0.8775420793333333,28.74015614814815,607787.879438965,1.0,0.1,28.721675185185184,981027.2302105937,0.0,0.9,21.034394740740744,0.6795398586666667,0.6795398586666667,1.0,164.31827733333333,981013.8646590024,400.13452086613796,-400.25253,12.876964925925927,12.880003333333331,0.7550484706666667,0.9,1.0,646.6680813333334,1.0,20.657455962962963,19.661866444444446,21.557756851851853,20.46103685185185,20.256286518518518,2018.0,6.0,15.0,19.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 19:45:00,0.8727019340000001,0.8725605633333333,28.465213555555557,607787.879438965,1.0,0.1,28.446672888888887,980458.0819822308,0.0,0.9,21.009987185185185,0.6796983653333334,0.6796983653333334,1.0,164.73248999999998,980451.8760621317,401.24789677076535,-400.25253,12.876904222222224,12.880003333333331,0.755220436,0.9,1.0,647.5175346666667,1.0,20.676182407407406,19.433592592592593,21.462959629629626,20.49715151851852,20.220861444444445,2018.0,6.0,15.0,19.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 20:00:00,0.8677414880000001,0.8676001326666667,28.19013603703704,607787.879438965,1.0,0.1,28.171672703703702,980123.4074377116,0.0,0.9,20.96387488888889,0.679670986,0.679670986,1.0,164.8231,980121.4626366876,401.576287273562,-400.25253,12.876924185185185,12.880003333333331,0.7551896466666667,0.9,1.0,647.584748,1.0,20.612701037037038,19.265644444444444,21.355835962962963,20.52488966666667,20.17608311111111,2018.0,6.0,15.0,20.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 20:15:00,0.8628016606666667,0.8626581666666666,27.915111592592595,607787.879438965,1.0,0.1,27.896670555555556,980005.6773163221,0.0,0.9,20.881951074074074,0.67964405,0.67964405,1.0,164.833036,980005.2446349061,401.6431859097313,-400.25253,12.876908185185187,12.880003333333331,0.75515989,0.9,1.0,647.5464119999999,1.0,20.54114274074074,19.13782422222222,21.22862237037037,20.53876837037037,20.11625722222222,2018.0,6.0,15.0,20.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 20:30:00,0.8578339546666667,0.8576925746666667,27.640225851851856,607787.879438965,1.0,0.1,27.621668814814814,979975.3273201451,0.0,0.9,20.851229444444446,0.6796329153333333,0.6796329153333333,1.0,164.83030133333332,979975.2684211042,401.65281236542,-400.25253,12.876904222222224,12.880003333333331,0.7551476293333333,0.9,1.0,647.5215353333333,1.0,20.537336037037036,19.06243333333333,21.11407196296296,20.560663925925926,20.074758962962964,2018.0,6.0,15.0,20.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 20:45:00,0.853662576,0.8536668620000001,27.365176592592594,607787.879438965,1.0,0.1,27.346674444444442,983153.0823555733,0.0,0.9,20.847811925925928,0.6807700873333334,0.6807700873333334,1.0,165.07757066666667,983281.843587721,400.5586910327627,-400.25253,12.879502518518517,12.880003333333331,0.756468302,0.9,1.0,649.9266100000001,1.0,20.553445074074077,19.031763592592593,21.004101333333335,20.590783296296298,20.050904222222226,2018.0,6.0,15.0,20.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 21:00:00,0.8556574733333334,0.8557107206666666,27.09011322222222,607787.879438965,1.0,0.1,27.071672814814814,1005737.3317350332,0.0,0.9,20.862349925925926,0.6896808686666667,0.6896808686666667,1.0,167.818654,1005848.0732586838,396.14774010133664,-400.25253,12.880840407407408,12.880003333333331,0.7663857786666667,0.9,1.0,670.581706,1.0,20.580474851851854,19.04528814814815,20.730682296296298,20.638888481481484,20.052562925925926,2018.0,6.0,15.0,21.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 21:15:00,0.8531897353333334,0.8530726326666667,26.815181444444445,607787.879438965,1.0,0.1,26.796672814814816,1013613.4779886656,0.0,0.9,20.870239407407407,0.6941460300000001,0.6941460300000001,1.0,170.540744,1013609.9700977097,398.2609820988613,-400.25253,12.877371888888888,12.880003333333331,0.771292784,0.9,1.0,682.9745760000001,1.0,20.610030814814813,19.086680518518516,20.427595037037033,20.67847237037037,20.05675411111111,2018.0,6.0,15.0,21.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-15 21:30:00,0.8481038266666666,0.8479527680000001,26.540154037037038,607787.879438965,1.0,0.1,26.52167062962963,1013912.5831758439,0.0,0.9,20.889211111111113,0.6951228866666667,0.6951228866666667,1.0,171.71957133333336,1013901.0140450004,400.4497312449393,-400.25253,12.876667185185186,12.880003333333331,0.772361722,0.9,1.0,686.5003240000001,1.0,20.64354925925926,19.157048666666665,20.254655925925928,20.713995074074077,20.068074666666668,2018.0,6.0,15.0,21.0,4.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 07:00:00,0.7642647173333333,0.7642060573333332,24.008350592592592,607787.879438965,1.0,0.1,24.02833762962963,912987.4330656404,0.0,0.9,20.377818740740743,0.6417638960000001,0.6417638960000001,1.0,142.79637266666666,912847.0766511504,404.48516073250335,-400.25253,12.878936333333334,12.880003333333331,0.7129933353333333,0.9,1.0,550.5713593333334,1.0,19.488378666666666,19.322742370370367,21.74052188888889,21.71185296296296,21.263624296296296,2018.0,6.0,16.0,7.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 07:15:00,0.768918898,0.7693458826666666,24.284506888888888,607787.879438965,1.0,0.1,24.30333962962963,911173.1070094282,0.0,0.9,20.31962748148148,0.6408249506666667,0.6408249506666667,1.0,142.32086933333332,911350.595871191,401.390805715066,-400.25253,12.888140370370369,12.880003333333331,0.7121027706666666,0.9,1.0,548.2211193333334,1.0,19.562360407407407,18.956472777777776,21.489156703703703,21.572648333333333,20.94162337037037,2018.0,6.0,16.0,7.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 07:45:00,0.7899767353333333,0.7901583866666667,24.834589481481483,607787.879438965,1.0,0.1,24.853336037037035,939016.124409055,0.0,0.9,20.24045511111111,0.6546433866666667,0.6546433866666667,1.0,149.01250466666667,939004.4329494343,398.764711260146,-400.25253,12.883860074074075,12.880003333333331,0.727395286,0.9,1.0,580.9678353333334,1.0,19.611324037037036,18.647818703703702,21.177581074074073,21.483133481481484,20.18016688888889,2018.0,6.0,16.0,7.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 08:00:00,0.7966920926666667,0.7969294333333333,25.170111037037035,607787.879438965,1.0,0.1,25.198336851851852,938735.5305108303,0.0,0.9,20.340979148148147,0.6553202973333333,0.6553202973333333,1.0,149.89859333333334,938725.6014917415,400.698557771298,-400.25253,12.885006925925927,12.880003333333331,0.7281356546666667,0.9,1.0,583.3279233333334,1.0,19.917667148148148,18.676962037037036,21.14697888888889,21.491505,20.073719851851855,2018.0,6.0,16.0,8.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 08:15:00,0.8050139553333333,0.8052595533333334,25.594412592592594,607787.879438965,1.0,0.1,25.62333877777778,938221.8900978303,0.0,0.9,20.61826688888889,0.6553820913333334,0.6553820913333334,1.0,150.14419066666667,938217.9280046553,401.4171626418713,-400.25253,12.885269037037038,12.880003333333331,0.7282021773333334,0.9,1.0,583.756966,1.0,20.258421518518517,18.823335037037037,21.23944825925926,21.568502814814813,20.126637814814817,2018.0,6.0,16.0,8.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 08:30:00,0.8132708846666666,0.8135149733333333,26.019392074074073,607787.879438965,1.0,0.1,26.048339037037035,937981.862914033,0.0,0.9,20.768734925925926,0.6553550119999999,0.6553550119999999,1.0,150.19338199999999,937980.6939946057,401.6107495531733,-400.25253,12.885211851851851,12.880003333333331,0.7281719706666667,0.9,1.0,583.7722486666667,1.0,20.38889962962963,18.99222714814815,21.33432662962963,21.63425611111111,20.200097222222222,2018.0,6.0,16.0,8.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 08:45:00,0.8214071173333333,0.821647282,26.444404555555554,607787.879438965,1.0,0.1,26.473338592592594,937901.9980799058,0.0,0.9,20.86690203703704,0.6553350800000001,0.6553350800000001,1.0,150.19697333333335,937901.7794738502,401.64825403854996,-400.25253,12.885129333333333,12.880003333333331,0.7281499633333334,0.9,1.0,583.7412173333333,1.0,20.464886370370373,19.174488185185183,21.424893518518516,21.69392911111111,20.28022577777778,2018.0,6.0,16.0,8.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 09:00:00,0.8283482186666667,0.8285155706666667,26.808932666666667,607787.879438965,1.0,0.1,26.828342222222222,937881.6133483814,0.0,0.9,20.947946444444444,0.6553269460000001,0.6553269460000001,1.0,150.19433866666665,937881.5884295565,401.65129292313003,-400.25253,12.883597148148148,12.880003333333331,0.7281410220000001,0.9,1.0,583.7232700000001,1.0,20.521343333333334,19.365123703703706,21.509394074074073,21.741166962962964,20.36079448148148,2018.0,6.0,16.0,9.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 09:15:00,0.8334840973333333,0.8336361826666666,27.084532666666668,607787.879438965,1.0,0.1,27.10333551851852,937878.0646811666,0.0,0.9,21.019884444444447,0.655324444,0.655324444,1.0,150.1926,937878.0782732529,401.64521515397,-400.25253,12.883236814814815,12.880003333333331,0.7281382573333333,0.9,1.0,583.716532,1.0,20.567970000000003,19.559594185185187,21.586797555555556,21.76605274074074,20.438597814814816,2018.0,6.0,16.0,9.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 09:30:00,0.838526386,0.8386762573333333,27.35955566666667,607787.879438965,1.0,0.1,27.3783382962963,937878.0794059268,0.0,0.9,21.085383370370373,0.6553238560000001,0.6553238560000001,1.0,150.19191,937878.0794059268,401.64521515397,-400.25253,12.883187777777778,12.880003333333331,0.7281376173333334,0.9,1.0,583.7145926666667,1.0,20.60895762962963,19.754401703703703,21.657659074074072,21.763350037037036,20.51372377777778,2018.0,6.0,16.0,9.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 09:45:00,0.843510038,0.84365926,27.63462811111111,607787.879438965,1.0,0.1,27.653337740740742,937878.3806971746,0.0,0.9,21.144725185185184,0.655323752,0.655323752,1.0,150.191704,937878.3863605439,401.64521515397,-400.25253,12.883158148148148,12.880003333333331,0.7281375233333333,0.9,1.0,583.7142060000001,1.0,20.645665185185184,19.944631666666666,21.721131185185186,21.727171814814813,20.58618462962963,2018.0,6.0,16.0,9.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 10:00:00,0.8484349493333333,0.8485838066666667,27.90965111111111,607787.879438965,1.0,0.1,27.928339777777776,937878.5675883621,0.0,0.9,21.197838481481483,0.655323796,0.655323796,1.0,150.19165800000002,937878.5675883621,401.64521515397,-400.25253,12.883132333333334,12.880003333333331,0.72813755,0.9,1.0,583.7141200000001,1.0,20.67881333333333,20.12640188888889,21.777780481481482,21.659233703703705,20.65660074074074,2018.0,6.0,16.0,10.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 10:15:00,0.8533057806666666,0.853451952,28.184625962962965,607787.879438965,1.0,0.1,28.203341777777776,937878.6083646212,0.0,0.9,21.245201814814816,0.6553238,0.6553238,1.0,150.19165,937878.6083646212,401.64521515397,-400.25253,12.88309314814815,12.880003333333331,0.72813755,0.9,1.0,583.7142,1.0,20.709000333333332,20.296588851851855,21.828999925925928,21.567161962962963,20.725418259259257,2018.0,6.0,16.0,10.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 10:30:00,0.8581243080000001,0.8582664893333334,28.45951611111111,607787.879438965,1.0,0.1,28.478336259259258,937878.6967131826,0.0,0.9,21.287548333333334,0.6553238,0.6553238,1.0,150.19165,937878.6967131826,401.64521515397,-400.25253,12.883035185185186,12.880003333333331,0.72813755,0.9,1.0,583.7142,1.0,20.736680851851855,20.452528370370374,21.875898814814818,21.462257925925925,20.793160592592592,2018.0,6.0,16.0,10.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
2018-06-16 10:45:00,0.8628900500000001,0.8630300759999999,28.734520666666665,607787.879438965,1.0,0.1,28.753337666666667,937878.6967131826,0.0,0.9,21.325861592592595,0.6553238,0.6553238,1.0,150.19165,937878.6967131826,401.64521515397,-400.25253,12.883003407407408,12.880003333333331,0.72813755,0.9,1.0,583.7142,1.0,20.762238481481482,20.59257151851852,21.91991088888889,21.357276666666667,20.860497333333335,2018.0,6.0,16.0,10.0,5.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Normal,Fault
